machine_id,plant,production_line,machine_type,shift,operator_experience_years,machine_age_years,ambient_temperature_c,humidity_pct,vibration_mm_s,hydraulic_pressure_bar,motor_current_a,rpm,production_rate_units_hr,defect_rate_pct,downtime_hours_30d,maintenance_count,days_since_maintenance,power_factor,oil_temperature_c,bearing_temperature_c,load_percent,noise_db,material_grade,lubricant_type,supplier_tier,inspection_status,batch_size,machine_energy_kwh,maintenance_risk
100116,Ahmedabad,L5,Milling,Morning,4.14,6.39,33.57,70.71,1.913,8.11,36.14,3128.7,136.8,8.881,0.13,1,162.5,0.878,59.13,50.21,84.4,68.14,Recycled,Synthetic,Local,Pass,851,62.78,Medium
100929,Bengaluru,L6,Lathe,Morning,8.63,8.79,31.59,30.19,2.693,8.28,38.76,2235.6,104.0,6.756,0.11,2,2.5,0.916,62.38,48.41,82.22,72.3,Standard,Synthetic,Tier3,Pass,779,62.42,Low
107950,Ahmedabad,L1,Compressor,Morning,5.28,3.75,22.31,58.98,2.056,10.74,29.1,2073.3,111.3,3.211,1.0,0,31.5,0.949,40.56,43.15,59.01,75.56,HighStrength,Mineral,Tier2,Pass,1168,46.68,Low
118570,Bengaluru,L6,Compressor,Afternoon,7.33,3.46,26.88,81.03,1.607,6.42,24.25,3366.7,156.8,3.25,1.69,1,,0.893,55.76,46.98,103.61,71.0,Premium,Synthetic,Local,Pass,247,48.4,Medium
120485,Hyderabad,L2,Milling,Night,9.72,3.58,28.86,67.33,1.554,7.68,37.78,2242.6,112.7,15.611,0.76,0,43.1,0.931,,48.31,64.53,71.34,Recycled,Mineral,Tier3,Pass,995,58.08,Medium
102499,Hyderabad,L5,Milling,Afternoon,2.26,0.98,20.88,79.24,1.078,6.98,31.83,2756.0,158.0,8.26,1.54,0,205.2,0.84,43.4,42.35,86.81,72.58,Recycled,Synthetic,Tier2,Rework,790,55.62,High
109726,Hyderabad,L4,Lathe,Afternoon,7.42,3.42,37.54,68.97,1.09,8.46,27.99,3337.5,142.7,5.465,1.23,0,104.2,0.975,59.84,58.1,98.43,68.19,Standard,Mineral,Tier1,Pass,261,56.79,High
112158,Hyderabad,L6,Milling,Night,1.81,9.47,33.92,,2.127,8.1,14.5,2577.0,155.7,9.312,0.65,0,67.2,0.94,62.0,52.64,90.52,64.51,Standard,Synthetic,Tier2,Pass,247,45.51,Medium
116951,Ahmedabad,L5,Press,Morning,3.93,15.35,26.7,46.62,3.229,5.7,37.81,2733.6,179.9,2.745,5.12,3,27.5,0.889,53.44,,104.22,73.44,Standard,Mineral,Local,Pass,944,80.49,Medium
110785,Ahmedabad,L4,Milling,Morning,2.33,1.05,26.81,77.82,,6.17,26.25,2331.2,127.0,10.183,1.7,0,33.5,0.988,58.68,47.69,85.81,74.86,Premium,Mineral,Tier2,Pass,316,41.88,Low
116284,Bengaluru,L6,Press,Night,4.62,10.14,30.29,60.24,3.367,9.07,29.78,2703.1,61.9,3.117,0.42,1,34.8,0.906,57.61,43.89,60.1,72.19,Standard,Synthetic,Tier2,Pass,851,43.34,Medium
112597,Ahmedabad,L2,CNC,Morning,8.6,6.83,26.51,84.5,1.44,7.74,25.94,2377.9,152.2,3.225,4.68,2,8.1,0.92,42.56,49.59,99.61,75.42,Standard,Mineral,Tier2,Minor_Issue,947,62.05,Low
104111,Pune,L2,Compressor,Afternoon,5.87,3.99,28.1,79.07,1.166,7.37,29.79,3322.4,159.0,3.96,1.47,0,86.7,0.938,54.43,44.78,97.67,72.58,Standard,Mineral,Local,Pass,796,57.81,Medium
108834,Bengaluru,L3,Milling,Morning,1.54,2.13,30.27,63.18,2.544,6.53,26.27,2689.3,104.8,12.14,0.2,0,66.0,0.89,55.85,48.86,68.57,69.54,HighStrength,Bio,Local,Pending,1140,28.81,Medium
108493,Pune,L4,Compressor,Morning,5.73,6.82,34.81,55.2,1.554,7.55,23.25,2643.3,110.9,11.794,3.71,0,125.4,0.946,66.61,53.08,79.57,71.26,Standard,Synthetic,Local,Pending,188,44.01,High
111504,Bengaluru,L3,CNC,Afternoon,4.1,5.08,26.95,66.25,1.715,8.32,22.87,3135.3,102.1,13.172,0.51,0,110.5,0.816,61.11,49.26,72.77,73.61,Standard,Synthetic,Tier3,Minor_Issue,172,44.66,Medium
108106,Chennai,L5,CNC,Afternoon,5.38,7.56,20.99,47.13,2.102,4.14,29.05,2040.2,163.5,15.94,5.27,2,12.6,0.884,45.79,34.41,84.81,72.23,Standard,Mineral,Tier1,Rework,791,63.64,Medium
116548,Bengaluru,L4,Robot,Afternoon,4.86,3.85,26.37,43.22,3.015,6.94,23.42,3131.7,144.0,4.731,3.12,1,31.5,0.849,49.52,46.8,93.63,68.59,Recycled,Synthetic,Tier1,Pass,502,33.43,Low
113476,Bengaluru,L4,Lathe,Morning,6.54,4.94,24.71,78.42,3.202,6.3,21.8,3379.2,101.8,1.78,0.05,1,6.4,0.86,56.06,43.36,72.37,69.07,Standard,Mineral,Tier2,Pass,545,40.32,Low
120402,Bengaluru,L5,Robot,Morning,5.69,4.97,28.93,41.98,0.756,7.89,27.5,2859.9,105.9,12.855,1.11,2,32.5,0.913,52.65,51.87,56.41,72.8,Recycled,Mineral,Tier2,Pass,502,45.74,Medium
112332,Bengaluru,L1,Milling,Night,0.2,5.97,32.73,25.38,2.119,7.09,24.55,2486.6,77.4,7.152,1.17,3,29.8,0.785,63.01,48.33,69.76,71.4,Standard,Synthetic,Local,Pass,929,44.03,Low
118392,Pune,L5,Compressor,Afternoon,5.15,3.72,33.9,40.07,4.668,7.68,24.51,3245.7,117.6,4.25,0.8,1,219.4,0.92,61.37,57.59,64.25,71.39,Premium,Synthetic,Tier1,Pass,1128,41.51,High
101693,Pune,L6,Press,Morning,0.53,8.9,30.76,42.39,2.419,6.72,32.89,2823.1,119.1,8.732,0.12,2,44.2,0.911,52.1,54.54,86.08,73.26,Standard,Mineral,Tier3,Minor_Issue,554,47.43,High
121381,Hyderabad,L2,Lathe,Morning,5.46,5.31,20.82,61.26,1.53,6.38,28.13,3362.1,35.2,1.366,1.04,0,5.7,0.851,53.81,42.72,60.73,73.06,HighStrength,None,Local,Pass,269,36.4,Low
119639,Pune,L5,Robot,Afternoon,9.68,6.22,26.3,78.44,4.12,6.98,29.96,2111.8,98.9,6.217,3.81,2,107.6,0.99,59.35,44.51,66.34,72.08,Premium,Synthetic,Tier1,Pass,291,52.42,Low
104150,Pune,L1,Milling,Morning,10.13,6.63,25.95,66.25,2.772,8.37,31.48,2607.0,132.3,7.799,1.22,1,161.2,0.914,58.85,42.27,76.59,72.18,Standard,Mineral,Local,Pass,633,49.02,High
107278,Hyderabad,L1,Milling,Morning,5.77,3.05,35.02,67.68,5.588,8.79,38.03,3203.3,119.5,8.026,0.34,1,2.4,0.963,66.38,63.06,84.83,78.4,Standard,Mineral,Tier3,Pass,599,58.76,Low
108630,Ahmedabad,L3,Press,Afternoon,,11.61,27.33,78.53,3.552,7.76,23.36,2804.9,199.2,7.791,1.31,0,73.4,0.877,56.62,,106.21,72.06,Premium,Synthetic,Tier1,Pass,902,58.75,High
105827,Hyderabad,L2,Milling,Morning,4.36,9.07,25.24,58.68,4.101,6.71,25.41,2834.9,183.6,2.054,1.25,1,72.9,0.963,52.74,41.35,103.81,73.08,Standard,Mineral,Tier2,Pass,74,52.2,Low
121650,Ahmedabad,L2,Compressor,Morning,5.62,6.28,24.97,56.45,1.824,8.8,30.03,2605.3,160.9,5.923,0.46,3,146.6,0.839,54.0,46.25,91.55,68.46,Premium,Synthetic,Tier1,Pass,546,51.2,Medium
101555,Pune,L1,Lathe,Morning,6.67,2.46,26.36,61.08,2.299,6.39,38.38,3334.7,159.5,7.213,3.01,0,7.0,0.947,44.62,39.72,81.09,75.66,Premium,Mineral,Tier3,Pending,886,70.03,Medium
108627,Pune,L1,Lathe,Morning,1.65,11.7,36.13,51.29,1.204,4.58,35.35,3190.7,142.9,9.41,0.52,2,1.0,0.945,62.19,43.33,89.98,68.33,Premium,Mineral,Tier3,Minor_Issue,1020,55.61,Low
111568,Hyderabad,L4,Compressor,Night,9.12,7.3,27.15,40.85,2.366,8.85,37.75,3190.8,127.2,5.196,0.33,1,140.3,0.913,47.85,51.26,67.95,66.79,Standard,Mineral,Tier2,Rework,780,58.44,High
117930,Hyderabad,L5,Milling,Afternoon,7.73,3.67,31.19,52.12,2.172,7.74,26.81,2179.7,173.9,15.134,1.94,0,34.3,0.934,58.86,48.68,100.51,64.33,Recycled,Synthetic,Tier2,Pass,328,53.81,Medium
116810,Pune,L5,Lathe,Afternoon,6.06,5.68,21.5,75.04,1.574,7.1,43.57,2417.5,143.8,1.115,0.79,3,115.6,0.902,50.46,41.75,92.05,74.79,Standard,Synthetic,Tier2,Pass,755,66.85,High
111968,Pune,L6,Robot,Night,4.41,0.93,24.15,30.25,2.339,8.6,33.27,2879.4,98.2,10.596,0.63,0,34.2,0.877,49.47,36.99,77.81,68.66,Standard,Synthetic,Tier3,Pass,651,41.32,Low
107999,Pune,L4,Robot,Night,0.2,3.51,29.44,32.38,1.447,10.09,27.33,3426.3,85.3,4.514,1.84,1,14.2,0.955,55.27,49.89,49.09,70.85,Standard,Mineral,Tier1,Pass,766,45.22,Medium
118056,Chennai,L3,Milling,Afternoon,5.87,4.86,26.72,68.82,1.472,7.72,30.7,3055.3,94.5,14.598,0.53,1,17.1,0.93,47.83,40.85,64.68,68.27,Recycled,Synthetic,Tier3,Pass,383,42.93,Low
120711,Ahmedabad,L2,Robot,Afternoon,3.82,1.84,27.49,59.99,3.04,7.71,29.29,2471.2,139.5,3.273,1.03,1,138.7,0.859,49.93,52.69,94.85,69.83,Recycled,Synthetic,Tier2,Pass,237,55.84,Medium
121958,Bengaluru,L1,Robot,Night,3.03,14.88,21.39,67.88,1.131,,37.35,3300.5,102.7,4.987,0.83,3,38.5,0.971,58.54,39.77,76.16,70.41,Standard,Synthetic,Local,Pass,111,65.32,High
112889,Ahmedabad,L1,Lathe,Morning,3.99,3.42,32.41,98.0,2.14,7.65,36.22,2452.5,153.0,14.46,4.51,0,32.0,0.99,54.47,51.12,92.88,72.11,Premium,Mineral,Local,Pass,566,74.74,High
114870,Pune,L4,CNC,Night,11.39,4.62,35.05,65.08,2.497,10.09,28.25,1494.2,134.2,12.997,1.08,0,40.5,0.966,55.3,53.33,80.73,67.84,Recycled,Mineral,Tier2,Pass,851,50.16,Low
110727,Hyderabad,L1,Milling,Afternoon,4.56,6.69,30.96,82.79,2.542,5.45,24.86,2070.7,136.3,1.44,0.68,2,128.7,0.953,59.97,49.89,79.1,67.0,Standard,Synthetic,Tier3,Pass,755,40.39,Medium
106843,Hyderabad,L6,Compressor,Morning,9.64,4.02,30.22,74.13,3.376,6.59,34.26,2007.9,194.0,6.201,2.57,0,106.8,0.898,57.24,47.84,104.71,71.0,Standard,Bio,Tier2,Pass,1002,67.56,Medium
112861,Bengaluru,L2,Compressor,Night,5.01,4.59,31.82,78.31,1.322,8.88,21.37,3661.0,137.6,2.642,0.71,0,54.0,0.937,59.08,55.81,79.46,63.59,Premium,Bio,Tier3,Pass,1169,49.92,Medium
112297,Ahmedabad,L5,Milling,Night,3.86,6.57,25.34,34.93,2.372,8.24,33.38,2227.1,167.3,5.683,1.75,1,8.9,0.91,56.98,44.14,86.68,68.96,Recycled,Synthetic,Tier1,,118,60.79,Low
101338,Bengaluru,L3,CNC,Afternoon,6.21,2.14,28.97,58.83,2.252,6.19,28.86,2319.8,145.2,4.479,3.48,2,5.8,0.961,61.08,51.67,91.36,68.83,Premium,Mineral,Tier2,Rework,810,56.94,Low
102481,Bengaluru,L2,Compressor,Night,4.46,2.76,31.3,43.55,3.307,9.4,42.77,2217.0,157.2,6.196,1.24,1,143.4,0.935,53.49,51.26,96.82,75.04,Standard,Synthetic,Tier3,Pass,837,67.72,High
101605,Pune,L5,CNC,Morning,10.92,5.87,23.18,42.88,0.829,3.13,22.95,1780.7,129.1,2.568,0.47,0,18.7,0.91,53.75,37.32,88.53,68.12,Premium,Synthetic,Tier3,Pass,369,41.75,Low
102113,Chennai,L4,CNC,Afternoon,8.34,3.04,25.7,54.58,1.147,9.47,44.7,2610.8,115.6,12.238,0.79,1,316.7,0.859,61.39,39.75,71.62,66.45,Recycled,Synthetic,Tier2,Rework,267,63.84,High
108324,Ahmedabad,L3,Compressor,Morning ,1.25,6.9,34.72,81.07,2.672,6.29,34.69,2948.3,108.5,5.84,1.59,1,5.4,0.917,62.15,60.47,82.7,74.13,Standard,Synthetic,Tier1,Pass,769,59.83,Low
116884,Pune,L3,Robot,Night,11.09,6.11,31.62,58.32,2.501,9.06,16.13,1833.3,135.6,1.426,0.77,0,89.3,0.89,63.41,49.69,74.51,70.62,,Bio,Tier1,Pass,634,35.18,Medium
112217,Bengaluru,L4,Robot,Afternoon,10.74,9.3,29.36,,1.483,7.75,32.56,2618.7,107.0,4.686,0.66,3,96.8,0.895,56.67,52.95,70.29,73.57,Premium,Synthetic,Tier3,Pass,825,57.65,Medium
110313,Bengaluru,L5,Robot,Afternoon,5.51,5.64,26.2,50.87,3.021,4.84,33.2,3542.9,38.2,5.953,0.7,2,34.2,0.95,,48.86,52.68,73.27,Recycled,Synthetic,Tier3,Pass,494,42.25,Low
114402,Pune,L3,Robot,Afternoon,9.73,5.17,36.1,60.55,2.753,6.71,40.59,2833.1,134.3,7.489,0.13,0,67.7,0.908,69.0,56.91,87.75,70.95,Premium,Synthetic,Tier3,Minor_Issue,413,56.78,Medium
101434,Chennai,L4,Compressor,Morning,5.69,2.33,23.76,77.56,4.182,7.65,25.22,2345.5,89.4,5.671,1.26,0,24.9,0.886,54.83,45.78,65.67,75.68,Recycled,Mineral,Tier2,Minor_Issue,469,37.06,Low
102215,Ahmedabad,L3,Press,Afternoon,6.73,1.14,29.72,65.67,4.074,8.47,39.8,2139.1,103.2,3.002,1.09,0,156.6,0.934,56.2,54.92,77.37,69.84,Standard,Mineral,Tier2,Pass,1100,54.64,Medium
118869,Chennai,L4,Milling,Afternoon,2.32,6.22,31.47,79.22,2.587,5.62,33.28,2831.4,123.2,10.328,5.32,0,171.5,0.94,58.3,58.01,77.11,72.12,HighStrength,Mineral,Local,Pass,61,59.81,High
110506,Hyderabad,L4,Robot,Afternoon,7.84,5.75,29.45,49.92,3.44,6.43,36.54,2271.9,147.7,2.088,1.54,0,62.3,0.905,55.8,48.33,91.48,67.97,Standard,Mineral,Tier1,Pass,1089,67.54,Medium
107229,Chennai,L1,Lathe,Afternoon,3.29,7.6,24.36,83.57,2.593,8.6,30.54,3388.3,110.5,3.254,0.9,1,7.7,0.909,43.38,41.11,69.59,64.92,Premium,None,Tier1,Minor_Issue,592,50.28,Medium
105884,Ahmedabad,L4,CNC,Night,2.73,6.75,28.56,53.3,2.208,9.31,44.39,3669.4,120.2,7.034,0.69,3,11.1,0.873,60.46,50.46,78.11,72.92,Standard,Mineral,Tier1,Pass,101,63.26,Medium
118365,Chennai,L5,Press,Afternoon,3.45,2.31,28.5,54.78,1.539,7.39,34.19,2294.4,147.7,1.388,1.23,0,169.8,0.964,59.53,55.41,91.44,75.71,Premium,Mineral,Tier3,,834,49.86,Medium
119183,Chennai,L2,CNC,Afternoon,3.23,7.1,29.74,48.88,2.009,7.44,43.17,4134.9,122.4,3.927,2.42,2,81.8,0.905,57.55,43.62,80.34,66.99,Recycled,Synthetic,Local,Pass,464,69.9,Medium
104490,Bengaluru,L3,Milling,Afternoon,9.22,14.29,29.85,64.23,2.622,8.1,47.71,2932.4,85.4,5.324,0.53,3,58.0,0.926,59.83,51.05,79.68,74.14,Premium,Mineral,Tier1,Pass,97,69.95,Medium
102513,Chennai,L2,CNC,Night,3.83,6.97,24.62,52.69,2.76,6.96,30.76,3202.6,115.5,1.834,2.55,3,39.4,0.99,59.39,43.62,68.89,63.35,Standard,Synthetic,Local,Minor_Issue,538,53.24,Medium
117322,Hyderabad,L4,Milling,Afternoon,8.78,7.81,19.17,60.12,2.361,7.0,36.93,2283.0,122.9,6.928,0.95,1,57.6,0.946,42.67,32.9,81.19,69.2,Recycled,Mineral,Tier3,Pass,1190,63.81,Low
105558,Pune,L4,Robot,Afternoon,11.22,1.43,32.85,63.46,1.501,8.78,36.81,1547.0,112.0,3.393,1.38,0,34.4,0.934,65.35,50.1,75.92,69.95,Standard,Mineral,Tier2,Minor_Issue,1173,47.67,Low
112790,Pune,L5,Robot,Afternoon,2.55,6.26,24.84,63.44,1.586,7.02,45.28,3587.5,158.8,4.455,0.76,0,78.4,0.892,54.68,40.48,83.93,70.86,Recycled,Mineral,Tier1,Pass,210,74.39,Medium
120561,Ahmedabad,L6,Milling,Morning,9.57,7.34,28.68,69.27,1.905,8.25,29.05,2762.1,153.6,5.699,0.28,1,55.7,0.88,52.97,47.04,88.62,76.93,HighStrength,Bio,Tier2,Pass,712,51.89,Low
115384,Ahmedabad,L2,CNC,Afternoon,7.19,5.6,26.17,66.46,1.881,7.67,32.26,2225.5,82.2,4.424,2.08,2,73.1,0.841,56.7,44.91,86.44,68.68,HighStrength,Mineral,Tier2,Pass,1035,55.11,Medium
121959,Chennai,L3,Compressor,Morning,2.42,3.21,35.33,68.4,2.302,6.85,28.55,1933.6,137.5,6.515,0.79,0,221.3,0.946,68.04,55.25,84.85,70.66,Recycled,Synthetic,Tier1,Pass,756,48.29,High
118332,Hyderabad,L5,Press,Afternoon,4.0,5.75,26.85,56.97,3.974,8.78,25.51,2467.1,86.4,4.323,2.6,1,13.3,0.886,52.67,46.38,67.84,67.41,HighStrength,Mineral,Tier2,Pass,189,38.68,Low
106088,Pune,L3,Robot,Afternoon,0.2,5.38,29.64,26.17,4.299,6.78,17.68,2430.8,121.9,4.466,1.48,1,1.1,0.82,53.59,47.33,71.8,71.54,Recycled,Synthetic,Tier3,Pass,1068,43.67,Low
121909,Hyderabad,L1,Milling,Morning,0.34,16.08,29.48,80.23,5.014,5.7,33.84,2900.4,113.5,3.328,1.0,3,212.3,0.944,49.47,43.41,81.64,78.12,Standard,Synthetic,Tier2,Pass,1111,55.97,High
114107,Hyderabad,L6,CNC,Night,2.97,2.3,26.1,62.2,2.863,7.7,32.01,2628.0,113.5,6.05,0.44,0,25.9,0.879,45.1,45.59,83.16,74.48,Standard,Mineral,Tier2,Pass,88,50.54,Low
118584,Ahmedabad,L6,CNC,Morning,7.75,4.26,35.45,41.42,0.987,8.36,27.73,3711.7,140.2,3.758,3.42,0,125.9,0.905,62.3,64.93,72.11,66.34,Premium,Bio,Tier2,Pass,1183,51.11,Medium
105842,Pune,L1,Milling,Afternoon,8.82,4.1,20.48,76.92,5.735,7.86,21.55,2396.3,116.0,3.038,0.85,2,65.1,0.959,50.17,45.0,65.36,72.27,Standard,Synthetic,Tier3,Pass,130,40.22,Medium
108483,Ahmedabad,L2,Lathe,Night,7.71,13.36,28.39,68.34,1.564,6.58,31.11,2919.3,89.0,4.716,0.8,2,6.9,0.91,55.58,50.53,70.97,76.69,Standard,Mineral,Tier2,Pass,675,50.11,Low
112610,Ahmedabad,L4,Milling,Afternoon,8.09,10.39,23.64,78.29,3.335,7.6,28.01,3979.4,159.3,2.164,1.56,3,23.4,0.908,49.78,42.4,99.34,68.27,Standard,Mineral,Tier3,Pass,273,61.46,Low
114394,Ahmedabad,L3,Compressor,Afternoon,7.52,5.72,26.49,58.31,1.735,6.67,26.02,2401.0,232.16584876499317,8.272,2.43,5,35.9,0.822,59.48,48.33,83.73,64.01,Standard,Mineral,Tier2,Pass,86,56.7,Low
103389,Bengaluru,L6,Compressor,Afternoon,5.9,2.0,36.85,67.54,2.253,8.49,20.34,2556.6,88.6,1.611,0.22,1,31.8,0.909,59.86,58.73,70.99,63.94,Standard,Mineral,Tier3,Pass,1055,31.22,Medium
115838,Ahmedabad,L4,Milling,Afternoon,11.23,3.01,31.5,66.56,4.724,7.84,27.33,2644.2,79.3,4.568,0.72,1,139.9,0.884,63.49,49.06,63.2,74.39,Premium,Synthetic,Local,Pass,599,41.05,Medium
119781,Ahmedabad,L3,Compressor,Afternoon,4.61,4.66,36.12,47.86,1.588,8.02,28.76,2552.5,89.2,16.057,0.6,1,44.9,0.889,63.87,54.44,70.01,69.18,Standard,Synthetic,Tier2,Minor_Issue,595,48.74,Low
109061,Ahmedabad,L6,Robot,Morning,7.85,3.05,26.45,56.59,1.836,8.77,30.03,3339.8,134.0,9.42,0.42,1,132.8,0.915,47.07,51.99,70.74,70.76,Standard,Synthetic,,Minor_Issue,283,55.36,Medium
102445,Bengaluru,L2,Lathe,Morning,3.76,3.87,34.86,35.65,4.065,4.79,37.41,2180.2,86.5,1.779,1.33,2,8.9,0.806,51.49,48.73,74.01,70.21,Recycled,Synthetic,Tier2,Pass,1119,55.15,Low
116776,Ahmedabad,L4,CNC,Night,3.46,6.37,28.87,79.28,2.265,8.69,19.29,2257.3,88.8,2.228,0.12,3,,0.945,51.44,40.08,63.06,71.73,Recycled,Mineral,Tier2,Pending,424,33.56,Low
101148,Hyderabad,L3,Compressor,Morning,10.37,2.3,26.41,90.75,2.374,8.11,40.55,2297.3,144.9,9.959,0.53,0,12.8,0.889,50.21,38.19,100.27,69.37,Standard,Bio,Tier2,Pass,124,64.0,Low
103426,Bengaluru,L4,Press,Night,8.05,15.77,27.6,70.33,0.864,7.05,48.88,3115.0,130.6,8.963,0.34,3,19.3,0.889,61.81,48.59,78.11,71.9,HighStrength,Mineral,Tier2,Pass,54,80.12,Low
105060,Chennai,L6,Lathe,Afternoon,7.4,2.43,22.58,62.62,3.432,5.67,31.22,3127.5,137.8,6.477,1.28,0,87.6,0.99,47.87,43.68,80.58,70.35,Standard,Mineral,Tier2,Pass,1031,52.08,Low
116886,Pune,L1,Lathe,Night,9.9,4.01,31.48,61.24,1.37,7.14,29.23,2798.1,126.3,8.698,0.7,0,16.0,0.947,59.36,49.25,64.72,68.48,Premium,Mineral,Local,Pass,423,50.72,Low
110512,Hyderabad,L5,CNC,Afternoon,8.03,8.65,30.19,61.04,2.614,5.41,39.52,3004.6,68.6,0.566,0.17,2,17.0,0.869,54.96,59.22,63.59,71.21,Recycled,None,Tier1,Rework,576,52.98,Low
112035,Pune,L1,Robot,Morning,7.16,3.3,20.9,51.72,2.225,7.36,23.78,2805.8,88.6,7.251,0.83,1,41.5,0.931,50.01,40.13,63.91,71.97,Standard,Bio,Tier1,Pass,735,45.77,Low
104166,Pune,L4,Press,Night,3.75,2.68,30.91,81.4,1.898,7.55,26.54,3432.7,49.7,4.168,0.84,2,2.0,0.873,49.25,49.72,50.73,70.01,Recycled,Synthetic,Tier3,Rework,208,26.68,Low
108101,Chennai,L4,CNC,Morning,7.87,2.99,31.33,57.67,2.921,6.79,25.56,4500.0,163.2,7.765,1.94,0,47.4,0.91,58.58,52.11,94.37,70.74,Recycled,Mineral,Tier1,Minor_Issue,195,58.7,Low
102027,Hyderabad,L3,Compressor,Morning,8.0,5.18,29.86,63.24,1.93,6.89,34.09,3254.2,137.0,4.799,3.01,1,4.4,0.898,55.23,44.74,67.5,73.15,Recycled,Mineral,Tier3,Pass,229,59.44,Low
117912,Hyderabad,L2,Compressor,Morning,0.7,7.0,26.63,69.08,1.743,4.76,22.55,2420.5,111.3,11.36,0.68,0,28.0,0.917,49.91,50.12,72.95,69.06,Recycled,Mineral,Local,Pass,1156,43.81,Low
119205,Pune,L5,CNC,Morning,5.1,8.33,30.11,54.08,4.548,7.75,29.99,2404.1,106.5,6.128,0.58,1,37.4,0.872,55.49,45.81,86.17,71.78,Standard,Mineral,Tier2,Minor_Issue,172,54.8,Low
104450,Chennai,L5,Robot,Afternoon,8.85,5.21,30.88,64.75,2.006,5.97,37.98,2303.3,157.4,4.296,26.71924215207485,2,75.3,0.961,58.92,51.1,97.18,71.88,Standard,Mineral,Tier2,Pass,356,63.54,Medium
120272,Hyderabad,L4,Press,Afternoon,4.49,4.19,23.75,66.24,4.009,6.9,27.02,2916.4,127.7,3.26,0.49,1,14.1,0.869,61.14,48.03,91.3,73.29,Standard,Mineral,Tier1,Pass,136,39.08,Low
104414,Chennai,L3,Milling,Afternoon,10.13,8.77,27.32,57.87,3.305,7.49,38.74,2490.8,119.6,8.892,0.63,2,51.1,0.967,60.77,44.84,80.79,70.02,Standard,Bio,Local,Pass,628,59.7,Medium
103848,Hyderabad,L3,CNC,Morning,4.29,3.39,29.61,65.17,2.819,7.18,36.02,2474.0,119.9,3.497,1.4,0,26.4,0.888,65.53,50.94,85.25,72.8,Standard,Bio,Local,Pass,213,53.33,Low
121454,Bengaluru,L2,Lathe,Afternoon,10.96,8.82,34.03,77.88,4.327,6.72,20.78,3096.1,127.0,2.214,0.12,3,282.1,0.862,56.59,50.37,94.63,70.01,Premium,Mineral,Tier2,Pending,1121,36.19,High
100240,Chennai,L4,Press,Afternoon,1.19,4.69,22.99,47.85,1.133,6.06,32.22,3495.9,132.6,0.513,1.2,2,170.0,0.965,49.2,38.49,79.96,72.16,Standard,Synthetic,Tier1,Pass,52,50.71,Medium
110153,Chennai,L2,Milling,Night,9.54,6.13,32.05,71.0,1.052,4.87,30.64,2592.7,54.6,2.671,1.67,0,7.0,0.898,57.32,49.27,53.32,70.27,Premium,None,Tier2,Pass,508,46.66,Low
105417,Chennai,L6,CNC,Afternoon,9.0,7.29,25.64,68.39,1.183,5.36,18.81,2027.8,142.2,6.501,3.43,2,57.7,0.91,57.85,49.85,91.68,65.95,Standard,Bio,Tier1,Pass,757,43.98,Medium
107560,Ahmedabad,L6,Robot,Morning,7.61,5.82,32.17,63.72,1.704,8.42,42.5,2472.8,131.3,5.294,1.39,2,20.4,0.943,61.21,49.02,71.48,73.16,Standard,Synthetic,Tier2,Rework,308,61.43,Low
116059,Hyderabad,L2,CNC,Night,8.11,1.99,31.89,87.48,1.8,7.16,40.88,2854.9,155.6,7.328,1.0,0,313.9,0.908,57.18,54.58,94.32,66.78,Standard,Synthetic,Tier3,Pass,54,65.71,High
109364,Bengaluru,L2,Press,Morning,8.16,6.1,28.39,53.0,3.446,6.36,28.11,2938.6,97.4,3.927,1.21,1,50.4,0.92,57.51,44.37,66.35,70.65,Standard,Mineral,Tier2,Rework,364,43.42,Medium
115401,Pune,L1,Lathe,Morning,11.71,3.85,33.08,53.7,1.605,8.51,42.48,2973.9,89.8,8.017,1.23,0,43.9,0.959,57.37,53.91,64.18,71.6,Standard,None,Local,Pending,79,61.16,Low
117832,Chennai,L6,CNC,Afternoon,18.88,8.08,28.12,98.0,2.069,5.31,35.47,2277.7,138.2,4.947,1.31,0,73.7,0.927,51.33,45.56,74.54,71.01,Recycled,Synthetic,Tier1,Minor_Issue,831,60.41,Medium
105562,Pune,L4,Robot,Night,,2.04,27.02,59.81,2.684,7.68,44.72,2033.5,105.1,3.452,2.21,0,110.0,0.913,56.61,40.65,80.43,73.64,Premium,Mineral,Tier1,Pass,1153,73.35,Low
101573,Bengaluru,L3,CNC,Morning,7.16,1.71,30.73,84.96,1.889,8.18,28.04,1447.0,105.0,10.981,0.42,0,103.0,0.887,62.18,46.5,77.55,70.01,Standard,Synthetic,Tier3,Pass,373,39.9,Medium
112550,Pune,L5,Milling,Afternoon,4.03,12.99,29.24,60.42,1.951,8.01,25.84,3362.5,127.1,3.276,3.21,1,24.5,0.912,56.83,44.35,75.5,73.7,Premium,Bio,Tier1,Pass,695,52.36,Low
109536,Pune,L4,Press,Afternoon,3.7,7.74,23.52,79.06,3.615,,31.21,3331.8,160.9,4.143,1.19,2,21.0,0.837,49.43,34.18,85.12,70.98,HighStrength,Synthetic,Tier1,Pass,462,48.88,Medium
100716,Chennai,L3,Robot,Afternoon,4.02,10.27,24.67,86.11,1.624,6.94,36.74,1774.8,92.6,5.093,1.13,1,160.1,0.892,54.89,36.32,65.49,76.28,Premium,Mineral,Tier3,Pending,858,53.32,High
